"date","banksy.tot","banksy.pos","banksy.neg","banksy.neu","banksy.imp","burmavj.tot","burmavj.pos","burmavj.neg","burmavj.neu","burmavj.imp","dangerousman.tot","dangerousman.pos","dangerousman.neg","dangerousman.neu","dangerousman.imp","foodinc.tot","foodinc.pos","foodinc.neg","foodinc.neu","foodinc.imp","gasland.tot","gasland.pos","gasland.neg","gasland.neu","gasland.imp","hellandbackagain.tot","hellandbackagain.pos","hellandbackagain.neg","hellandbackagain.neu","hellandbackagain.imp","ifatreefalls.tot","ifatreefalls.pos","ifatreefalls.neg","ifatreefalls.neu","ifatreefalls.imp","insidejob.tot","insidejob.pos","insidejob.neg","insidejob.neu","insidejob.imp","paradiselost3.tot","paradiselost3.pos","paradiselost3.neg","paradiselost3.neu","paradiselost3.imp","pina.tot","pina.pos","pina.neg","pina.neu","pina.imp","restrepo.tot","restrepo.pos","restrepo.neg","restrepo.neu","restrepo.imp","thecove.tot","thecove.pos","thecove.neg","thecove.neu","thecove.imp","wasteland.tot","wasteland.pos","wasteland.neg","wasteland.neu","wasteland.imp","whichwayhome.tot","whichwayhome.pos","whichwayhome.neg","whichwayhome.neu","whichwayhome.imp","burmavj.goog","thecove.goog","dangerousman.goog","wasteland.goog","whichwayhome.goog","banksy.goog","foodinc.goog","gasland.goog","hellandbackagain.goog","ifatreefalls.goog","insidejob.goog","paradiselost3.goog","restrepo.goog","banksy.tv.cts","banksy.show.cts","banksy.pap.cts","banksy.article.cts","dangerousman.tv.cts","dangerousman.show.cts","dangerousman.pap.cts","dangerousman.article.cts","foodinc.tv.cts","foodinc.show.cts","foodinc.pap.cts","foodinc.article.cts","gasland.tv.cts","gasland.show.cts","gasland.pap.cts","gasland.article.cts","hellandbackagain.tv.cts","hellandbackagain.show.cts","hellandbackagain.pap.cts","hellandbackagain.article.cts","ifatreefalls.tv.cts","ifatreefalls.show.cts","ifatreefalls.pap.cts","ifatreefalls.article.cts","insidejob.tv.cts","insidejob.show.cts","insidejob.pap.cts","insidejob.article.cts","paradiselost3.tv.cts","paradiselost3.show.cts","paradiselost3.pap.cts","paradiselost3.article.cts","pina.tv.cts","pina.show.cts","pina.pap.cts","pina.article.cts","restrepo.tv.cts","restrepo.show.cts","restrepo.pap.cts","restrepo.article.cts","thecove.tv.cts","thecove.show.cts","thecove.pap.cts","thecove.article.cts","wasteland.tv.cts","wasteland.show.cts","wasteland.pap.cts","wasteland.article.cts","burmavj.tv.cts","burmavj.show.cts","burmavj.pap.cts","burmavj.article.cts","whichwayhome.tv.cts","whichwayhome.show.cts","whichwayhome.pap.cts","whichwayhome.article.cts","pina.goog"
"2011-12-01",108,31,9,68,135137,0,0,0,0,0,0,0,0,0,0,46,23,6,17,13877,21,3,1,17,8221,1,1,0,0,425,8,1,0,7,3556,62,11,6,45,19890,22,18,0,4,27325,22,5,0,17,2177,18,10,1,7,20227,15,11,0,4,5377,11,6,1,4,5068,1,0,0,1,343,4,16,5,21,5,13,18,10,8,16,14,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,53
"2011-12-02",85,31,2,52,65560,1,0,0,1,0,0,0,0,0,0,24,12,3,9,120104,9,0,1,8,5452,2,1,0,1,1470,12,2,0,10,15959,39,9,5,25,20502,23,8,0,15,72703,48,11,1,36,89214,10,5,0,5,3426,12,3,1,8,5187,11,3,0,8,12208,3,1,1,1,1111,4,16,5,21,5,13,18,10,8,16,14,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,10,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,53
"2011-12-03",76,21,2,53,46467,0,0,0,0,0,0,0,0,0,0,23,12,2,9,12886,7,3,0,4,990,1,1,0,0,152,5,1,1,3,20488,40,8,0,32,82066,12,1,0,11,10612,90,22,2,66,123139,8,6,1,1,1469,13,6,0,7,14595,15,5,0,10,23018,0,0,0,0,0,4,16,5,21,5,13,18,10,8,16,14,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"2011-12-04",64,21,1,42,47672,0,0,0,0,0,0,0,0,0,0,25,18,1,6,13476,5,1,1,3,2724,0,0,0,0,0,2,2,0,0,736,45,9,7,29,76063,5,3,0,2,613,77,38,0,39,63715,8,5,0,3,19102,49,17,5,27,16570,10,2,0,8,4230,0,0,0,0,0,4,16,5,21,5,13,18,10,8,16,14,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"2011-12-05",100,45,4,51,109258,0,0,0,0,0,2,1,0,1,1348,28,11,4,13,10982,10,2,1,7,3825,12,10,0,2,19407,9,1,0,8,3563,65,14,0,51,31615,16,13,0,3,12854,58,18,3,37,66216,8,4,1,3,2335,26,13,0,13,17935,14,2,0,12,4090,0,0,0,0,0,2,16,3,12,5,16,14,10,8,17,11,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"2011-12-06",96,21,8,67,681744,0,0,0,0,0,0,0,0,0,0,28,15,7,6,8652,8,2,1,5,3387,7,6,0,1,40453,8,5,0,3,6427,127,60,9,58,208035,4,3,0,1,8090,37,18,0,19,22252,5,2,0,3,688,23,10,2,11,158760,12,1,1,10,6476,0,0,0,0,0,2,16,3,12,5,16,14,10,8,17,11,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,50
"2011-12-07",76,32,3,41,21460,0,0,0,0,0,0,0,0,0,0,45,15,11,19,41819,7,1,0,6,4145,10,3,0,7,10230,7,0,0,7,2850,553,181,36,336,530480,23,0,0,23,60326,43,9,1,33,39152,12,9,0,3,940,34,17,4,13,11095,4,0,1,3,3095,1,1,0,0,601,2,16,3,12,5,16,14,10,8,17,11,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"2011-12-08",81,22,5,54,53763,0,0,0,0,0,1,1,0,0,985,35,24,8,3,11757,3,0,0,3,155,3,0,0,3,10358,3,0,0,3,616,188,48,16,124,239572,71,1,0,70,839284,26,7,1,18,22577,8,4,1,3,11809,33,12,4,17,37844,12,6,0,6,10021,0,0,0,0,0,2,16,3,12,5,16,14,10,8,17,11,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"2011-12-09",63,20,3,40,43150,0,0,0,0,0,0,0,0,0,0,27,12,4,11,12100,29,1,1,27,166404,1,1,0,0,18,0,0,0,0,0,93,26,5,62,60855,23,4,0,19,24277,44,4,0,40,103631,4,1,0,3,606,56,6,3,47,58418,7,2,0,5,13535,0,0,0,0,0,2,16,3,12,5,16,14,10,8,17,11,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"2011-12-10",81,32,2,47,101619,1,0,0,1,6,0,0,0,0,0,24,15,4,5,9909,14,2,0,12,4040,0,0,0,0,0,5,0,0,5,551,70,22,11,37,62102,10,0,0,10,2326,145,15,1,129,5089204,8,3,1,4,791,20,8,1,11,5737,11,2,0,9,3744,1,0,1,0,104,2,16,3,12,5,16,14,10,8,17,11,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"2011-12-11",128,35,4,89,111634,0,0,0,0,0,0,0,0,0,0,23,8,3,12,8917,8,1,0,7,2183,1,0,0,1,213,2,0,0,2,187,73,12,1,60,38233,1,1,0,0,16,102,14,1,87,1088733,5,3,0,2,262,59,11,3,45,271914,8,2,0,6,17717,2,0,0,2,524,2,16,3,12,5,16,14,10,8,17,11,10,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,29,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"2011-12-12",89,35,2,52,92837,0,0,0,0,0,0,0,0,0,0,37,13,6,18,23341,6,1,0,5,9374,4,1,0,3,33979,7,0,0,7,10508,54,14,2,38,42130,0,0,0,0,0,61,18,1,42,91696,8,2,0,6,2781,50,14,2,34,17420,5,2,0,3,1408,3,0,0,3,636,2,15,4,14,6,13,9,11,8,14,9,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
"2011-12-13",114,33,3,78,102376,0,0,0,0,0,1,1,0,0,1590,35,18,5,12,22789,5,1,0,4,620,1,0,0,1,3675,31,12,0,19,190434,56,15,6,35,17556,18,1,0,17,35048,26,12,1,13,70638,8,1,0,7,1895,46,17,2,27,71976,10,7,0,3,14393,1,0,0,1,120,2,15,4,14,6,13,9,11,8,14,9,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
"2011-12-14",118,37,5,76,237690,0,0,0,0,0,0,0,0,0,0,23,17,3,3,6719,7,0,1,6,2513,1,1,0,0,254,15,4,0,11,54359,45,10,4,31,8883,2,1,0,1,13,63,11,2,50,367216,7,2,1,4,1915,38,13,4,21,18372,6,2,0,4,790,1,0,0,1,37,2,15,4,14,6,13,9,11,8,14,9,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
"2011-12-15",123,48,3,72,1131192,0,0,0,0,0,1,0,0,1,135,23,6,7,10,6531,45,2,2,41,448284,2,2,0,0,146,5,1,0,4,5716,37,11,2,24,9871,1,1,0,0,183,32,13,1,18,45375,19,5,4,10,2767,77,33,17,27,117894,5,2,0,3,1371,0,0,0,0,0,2,15,4,14,6,13,9,11,8,14,9,11,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
"2011-12-16",93,44,1,48,97456,1,1,0,0,36,1,1,0,0,426,31,15,3,13,31418,8,3,1,4,22963,3,3,0,0,1793,6,3,0,3,1801,37,13,1,23,20022,7,2,0,5,4563,28,5,1,22,66088,99,6,0,93,532690,42,19,6,17,26299,16,4,0,12,56232,2,1,0,1,328,2,15,4,14,6,13,9,11,8,14,9,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
"2011-12-17",72,35,1,36,25992,0,0,0,0,0,2,0,0,2,8706,23,16,2,5,49684,4,1,0,3,2381,1,1,0,0,4988,7,1,0,6,4482,35,13,2,20,8807,4,0,0,4,919,42,8,0,34,27207,13,6,0,7,3248,70,10,19,41,58066,11,5,0,6,2425,1,1,0,0,252,2,15,4,14,6,13,9,11,8,14,9,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
"2011-12-18",83,26,5,52,71114,0,0,0,0,0,0,0,0,0,0,20,8,1,11,27598,4,1,0,3,3156,0,0,0,0,0,2,1,0,1,1522,51,17,6,28,28035,0,0,0,0,0,43,18,0,25,87970,12,4,0,8,5697,45,23,5,17,27974,7,3,1,3,698,1,0,0,1,252,2,15,4,14,6,13,9,11,8,14,9,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
"2011-12-19",112,39,6,67,728616,0,0,0,0,0,0,0,0,0,0,21,14,3,4,18654,7,1,1,5,4461,4,4,0,0,17191,30,1,0,29,61862,31,5,7,19,13572,0,0,0,0,0,159,6,0,153,333128,17,7,0,10,4167,36,16,8,12,31951,17,6,1,10,16012,0,0,0,0,0,4,18,4,15,6,14,9,12,14,11,9,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
"2011-12-20",87,28,9,50,75798,1,1,0,0,523,3,1,0,2,196,20,6,2,12,4684,12,3,1,8,4030,2,2,0,0,5090,29,3,0,26,11377,29,7,4,18,20176,3,0,0,3,3961,147,29,1,117,2164471,15,4,2,9,2426,127,4,11,112,141003,9,1,1,7,1417,0,0,0,0,0,4,18,4,15,6,14,9,12,14,11,9,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
"2011-12-21",122,36,1,85,223319,0,0,0,0,0,0,0,0,0,0,24,10,3,11,18905,4,0,0,4,1740,9,7,0,2,6258,19,0,1,18,5025,24,7,2,15,26251,4,0,0,4,21315,72,20,1,51,405696,9,6,0,3,2946,97,18,16,63,50760,7,2,0,5,16499,2,0,0,2,303,4,18,4,15,6,14,9,12,14,11,9,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
"2011-12-22",102,38,4,60,60847,0,0,0,0,0,1,1,0,0,311,21,8,5,8,7678,9,2,3,4,1999,2,2,0,0,98,18,1,0,17,5102,33,16,3,14,7142,1,1,0,0,38,119,25,9,85,1109716,9,6,0,3,1898,48,18,7,23,37162,11,1,0,10,17051,0,0,0,0,0,4,18,4,15,6,14,9,12,14,11,9,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
"2011-12-23",76,16,6,54,58115,0,0,0,0,0,0,0,0,0,0,15,7,0,8,8352,5,2,0,3,12405,0,0,0,0,0,10,2,0,8,1413,25,5,2,18,35703,4,1,0,3,297,229,50,4,175,1169506,7,3,0,4,995,53,16,5,32,42709,6,1,0,5,629,2,1,0,1,676,4,18,4,15,6,14,9,12,14,11,9,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
"2011-12-24",64,21,5,38,68460,0,0,0,0,0,6,1,1,4,1392,6,3,2,1,2003,6,1,0,5,808,0,0,0,0,0,1,0,0,1,0,24,4,3,17,11893,2,2,0,0,152,93,20,2,71,210279,8,3,1,4,2330,74,29,3,42,33980,10,3,1,6,20028,1,1,0,0,62,4,18,4,15,6,14,9,12,14,11,9,8,11,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
"2011-12-25",45,19,2,24,20455,0,0,0,0,0,1,0,0,1,93,12,7,1,4,5250,0,0,0,0,0,1,0,0,1,213,8,0,0,8,4149,12,5,1,6,10546,0,0,0,0,0,38,14,3,21,29619,1,0,1,0,26,14,3,0,11,4223,4,1,1,2,420,0,0,0,0,0,4,18,4,15,6,14,9,12,14,11,9,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
"2011-12-26",90,42,5,43,38989,1,0,0,1,129,2,0,0,2,227,19,10,5,4,5178,4,0,0,4,8999,1,1,0,0,775,30,3,0,27,23352,21,5,5,11,4311,0,0,0,0,0,61,15,0,46,53539,5,4,0,1,1144,29,15,1,13,22047,6,2,0,4,5157,0,0,0,0,0,5,18,4,14,5,14,12,7,13,11,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2011-12-27",81,26,6,49,55953,0,0,0,0,0,4,2,0,2,2074,31,17,2,12,38632,5,1,0,4,525,2,2,0,0,871,2,1,0,1,529,46,14,6,26,55791,1,0,0,1,592,176,35,6,135,195659,10,4,1,5,4482,65,25,1,39,90895,8,5,0,3,22936,0,0,0,0,0,5,18,4,14,5,14,12,7,13,11,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2011-12-28",116,51,3,62,218262,0,0,0,0,0,3,1,0,2,627,33,15,2,16,23296,4,1,0,3,1470,5,5,0,0,8213,5,2,0,3,8415,50,10,3,37,24173,0,0,0,0,0,84,24,15,45,226289,12,6,0,6,3492,37,25,1,11,13809,4,1,1,2,626,7,1,2,4,3644,5,18,4,14,5,14,12,7,13,11,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2011-12-29",127,56,7,64,476488,0,0,0,0,0,2,0,0,2,93,22,15,2,5,10734,113,25,24,64,70043,1,0,0,1,196,8,2,1,5,11267,20,3,1,16,12780,0,0,0,0,0,78,18,0,60,136610,5,2,0,3,1032,29,5,1,23,7786,3,1,0,2,167,4,1,0,3,1081,5,18,4,14,5,14,12,7,13,11,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2011-12-30",78,37,4,37,43366,0,0,0,0,0,2,0,0,2,186,43,19,6,18,34775,15,6,3,6,1588,1,1,0,0,35,17,0,0,17,9544,30,7,1,22,14086,1,0,0,1,314,72,22,0,50,83897,12,10,1,1,2271,95,59,2,34,22052,10,4,1,5,467,0,0,0,0,0,5,18,4,14,5,14,12,7,13,11,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2011-12-31",80,31,6,43,36836,0,0,0,0,0,1,0,0,1,93,13,5,2,6,16571,5,1,2,2,1189,0,0,0,0,0,2,1,0,1,784,30,6,2,22,20800,0,0,0,0,0,37,9,1,27,30271,9,4,0,5,1726,49,22,2,25,20597,9,5,0,4,12717,0,0,0,0,0,5,18,4,14,5,14,12,7,13,11,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2012-01-01",152,29,81,42,158425,0,0,0,0,0,0,0,0,0,0,13,9,0,4,7399,5,1,0,4,969,0,0,0,0,0,3,1,0,2,836,12,1,1,10,8555,0,0,0,0,0,35,10,0,25,29794,6,3,1,2,9680,22,6,0,16,16330,3,1,0,2,836,0,0,0,0,0,5,18,4,14,5,14,12,7,13,11,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2012-01-02",138,41,9,88,60662,0,0,0,0,0,2,0,0,2,770,21,6,3,12,17781,11,2,0,9,12382,0,0,0,0,0,2,2,0,0,221,40,11,6,23,9738,1,0,0,1,4,61,21,0,40,75655,8,4,2,2,2075,34,13,3,18,24538,7,2,0,5,804,0,0,0,0,0,3,19,4,28,5,12,14,12,9,11,8,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
"2012-01-03",101,41,5,55,38344,0,0,0,0,0,4,0,0,4,4357,50,27,4,19,57149,25,9,3,13,10550,3,2,0,1,2482,4,1,0,3,67130,53,13,1,39,9354,4,0,0,4,42872,61,21,3,37,69210,7,4,2,1,1322,31,7,5,19,13660,7,0,0,7,27698,0,0,0,0,0,3,19,4,28,5,12,14,12,9,11,8,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
"2012-01-04",111,41,10,60,43381,1,1,0,0,129,0,0,0,0,0,33,14,1,18,15290,14,3,1,10,24212,0,0,0,0,0,1,1,0,0,66,39,2,2,35,13788,5,3,0,2,64932,56,16,0,40,40287,8,7,0,1,1603,52,13,2,37,36834,8,3,0,5,13156,0,0,0,0,0,3,19,4,28,5,12,14,12,9,11,8,73,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
"2012-01-05",95,41,7,47,47231,2,0,1,1,65,0,0,0,0,0,33,11,3,19,37168,13,4,0,9,3870,3,3,0,0,26862,21,2,0,19,87527,36,5,7,24,43432,16,6,0,10,8893,76,25,2,49,134899,10,6,0,4,5294,38,9,6,23,59271,5,2,0,3,1128,0,0,0,0,0,3,19,4,28,5,12,14,12,9,11,8,73,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
"2012-01-06",225,83,2,140,124221,4,3,0,1,5923,1,1,0,0,0,35,15,7,13,15027,13,3,1,9,19708,8,7,0,1,31515,7,1,1,5,7017,46,10,3,33,33616,10,5,0,5,10403,83,15,0,68,81247,12,6,1,5,4498,27,5,2,20,35756,12,7,1,4,11425,0,0,0,0,0,3,19,4,28,5,12,14,12,9,11,8,73,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
"2012-01-07",169,71,4,94,76122,2,2,0,0,237,0,0,0,0,0,25,5,3,17,21987,13,3,3,7,2875,1,1,0,0,20283,3,0,0,3,1001,32,6,4,22,17770,3,0,1,2,1399,66,14,2,50,34587,12,7,0,5,13327,142,34,19,89,112972,18,12,0,6,16880,1,1,0,0,449,3,19,4,28,5,12,14,12,9,11,8,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
"2012-01-08",82,37,3,42,47852,3,0,0,3,2754,0,0,0,0,0,36,18,2,16,114497,12,1,2,9,1486,2,2,0,0,22796,5,1,0,4,2051,38,7,4,27,18671,17,5,1,11,88270,60,26,1,33,958512,7,3,0,4,3577,71,21,3,47,80995,13,5,0,8,22896,0,0,0,0,0,3,19,4,28,5,12,14,12,9,11,8,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
"2012-01-09",169,83,6,80,67396,9,4,0,5,9645,0,0,0,0,0,36,9,9,18,13043,4,1,0,3,7822,1,0,0,1,68,6,0,0,6,892,58,7,7,44,64453,19,2,0,17,305734,87,59,1,27,705065,13,6,0,7,12336,50,12,6,32,22507,28,18,2,8,20341,0,0,0,0,0,4,17,3,13,5,13,13,8,13,19,8,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
"2012-01-10",103,44,4,55,39923,3,2,0,1,3406,0,0,0,0,0,35,13,4,18,19513,52,10,0,42,73847,2,2,0,0,19947,8,1,0,7,13375,29,7,1,21,18068,21,3,0,18,232693,50,24,0,26,117731,10,7,1,2,4149,40,7,1,32,18053,15,3,0,12,13074,0,0,0,0,0,4,17,3,13,5,13,13,8,13,19,8,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,82
"2012-01-11",99,29,8,62,50060,1,0,0,1,78,1,0,0,1,210,56,31,6,19,19038,42,12,2,28,42605,0,0,0,0,0,5,2,0,3,9057,42,8,0,34,29323,49,11,1,37,143365,55,15,0,40,156357,14,8,1,5,1891,33,14,0,19,23547,9,3,0,6,5768,0,0,0,0,0,4,17,3,13,5,13,13,8,13,19,8,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
